"60432477","image-relevance","Wed May 04 17:30:41 CDT 2016","{""data"":{""image"":""{\""id\"":12,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/0/05/ReverseGeneticsFlu.svg\""}"",""index"":6},""relevance"":""0""}","Wed May 04 2016 18:30:41 GMT-0400 (Eastern Standard Time)"
"54312579","image-relevance","Wed May 04 17:30:42 CDT 2016","{""data"":{""image"":""{\""id\"":6,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/0/05/LDS_Global_Distribution.svg\""}"",""index"":6},""relevance"":""0""}","Wed May 04 2016 18:30:40 GMT-0400 (Eastern Daylight Time)"
"60432477","image-relevance","Wed May 04 17:30:45 CDT 2016","{""data"":{""image"":""{\""id\"":8,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/e/e2/Polio_worldwide_2016.svg\""}"",""index"":7},""relevance"":""3""}","Wed May 04 2016 18:30:45 GMT-0400 (Eastern Standard Time)"
"54312579","image-relevance","Wed May 04 17:30:49 CDT 2016","{""data"":{""image"":""{\""id\"":2,\""refMap\"":\""{\\\""ne-lng\\\"":-109.04633182955024,\\\""sw-lng\\\"":-114.04254764955438,\\\""styles\\\"":[\\\""terrain\\\"", \\\""labels\\\"", \\\""boundaries\\\""],\\\""ne-lat\\\"":42.00007732980495,\\\""annotations\\\"":[],\\\""sw-lat\\\"":36.999808775254735}\""}"",""index"":7},""relevance"":""0""}","Wed May 04 2016 18:30:47 GMT-0400 (Eastern Daylight Time)"
"60432477","image-relevance","Wed May 04 17:30:49 CDT 2016","{""data"":{""image"":""{\""id\"":13,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/8/81/Vaccine.png\""}"",""index"":5},""relevance"":""0""}","Wed May 04 2016 18:30:49 GMT-0400 (Eastern Standard Time)"
"60432477","image-relevance","Wed May 04 17:30:52 CDT 2016","{""data"":{""image"":""{\""id\"":13,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/8/81/Vaccine.png\""}"",""index"":5},""relevance"":""1""}","Wed May 04 2016 18:30:52 GMT-0400 (Eastern Standard Time)"
"60432477","image-relevance","Wed May 04 17:31:00 CDT 2016","{""data"":{""image"":""{\""id\"":0,\""refMap\"":\""{\\\""ne-lng\\\"":77.0489709880002,\\\""sw-lng\\\"":-84.325598,\\\""styles\\\"":[],\\\""ne-lat\\\"":37.054483541000096,\\\""annotations\\\"":[{\\\""title\\\"":\\\""Centers for Disease Control and Prevention\\\"",\\\""lng\\\"":-84.325598,\\\""lat\\\"":33.798817}],\\\""sw-lat\\\"":23.694525458000058}\""}"",""index"":8},""relevance"":""0""}","Wed May 04 2016 18:31:00 GMT-0400 (Eastern Standard Time)"
"60432477","image-relevance","Wed May 04 17:31:04 CDT 2016","{""data"":{""image"":""{\""id\"":21,\""url\"":\""https://upload.wikimedia.org/wikipedia/commons/b/b3/World_Health_Organisation_regional_offices.svg\""}"",""index"":9},""relevance"":""0""}","Wed May 04 2016 18:31:04 GMT-0400 (Eastern Standard Time)"
"45382496","experiment-id","Wed May 04 17:31:04 CDT 2016","2","Wed May 04 2016 17:31:07 GMT-0500 (Central Daylight Time)"
"45382496","question","Wed May 04 17:31:04 CDT 2016","Which state had the highest percentage of porn subscribers in 2009?","Wed May 04 2016 17:31:07 GMT-0500 (Central Daylight Time)"
